,name,nobjquadnegev,nintvars,nnlvars,nsos1,nsos2,conscurvature,njacobiannz,nlaghessiandiagnz,ncontvars,nquadfunc,laghessianmaxblocksize,objsense,nbinvars,nlnz,convex,nz,nobjquadposev,laghessianminblocksize,nobjquadnz,solsource,nlaghessianblocks,donor,nsemi,nlaghessiannz,laghessianavgblocksize,ncons,nconcavenlcons,nnlbinvars,nconvexnlcons,nquadcons,nvars,nobjnlnz,solinfeasibility,objcurvature,nindefinitenlcons,nnlintvars,ndiagquadcons,nnlsemi,nobjnz,nlincons,nsingleboundedvars,nlinfunc,nboundedvars,njacobiannlnz,nobjquaddiagnz,objtype,probtype,solobjvalue,nnlfunc,density,nldensity,objquaddensity,objquadproblevfrac
335,QPLIB_3803,81.0,0.0,190.0,0.0,0.0,linear,6840.0,0.0,0.0,1.0,190.0,min,190.0,190.0,0.0,7030.0,109.0,190.0,2538.0,Solution found by ANTIGONE,1.0,Stefan Vigerske,0.0,5076.0,190.0,2280.0,0.0,190.0,0.0,0.0,190.0,190.0,0.0,indefinite,0.0,0.0,0.0,0.0,190.0,2280.0,0.0,2280.0,0.0,0.0,0.0,quadratic,QBL,-7360.0,1.0,0.0162209557212,1.0,0.140609418283,0.426315789474
336,QPLIB_3809,0.0,0.0,56.0,0.0,0.0,indefinite,568.0,0.0,32.0,24.0,7.0,min,224.0,72.0,0.0,800.0,0.0,7.0,0.0,Solution found by ALPHAECP,8.0,Stefan Vigerske,0.0,144.0,7.0,89.0,0.0,24.0,0.0,24.0,256.0,0.0,3.863576126e-14,linear,24.0,0.0,0.0,0.0,232.0,65.0,32.0,66.0,0.0,72.0,0.0,linear,LMQ,472128.5315,24.0,0.0347222222222,0.0535714285714,0.0,0.0
337,QPLIB_3813,0.0,0.0,2415.0,0.0,0.0,indefinite,7200.0,1200.0,2400.0,1200.0,81.0,min,15.0,3600.0,0.0,8415.0,0.0,1.0,0.0,Solution found by SCIP,1215.0,Stefan Vigerske,0.0,3600.0,1.987654,2480.0,0.0,15.0,0.0,1200.0,2415.0,0.0,2.2204460489999999e-16,linear,1200.0,0.0,0.0,0.0,1215.0,1280.0,2400.0,1281.0,0.0,3600.0,0.0,linear,LMQ,402.48853,1200.0,0.00140446273667,0.00124223602484,0.0,0.0
338,QPLIB_3814,2.0,0.0,40.0,0.0,0.0,indefinite,168.0,0.0,46.0,29.0,8.0,min,2.0,110.0,0.0,180.0,2.0,5.0,8.0,,6.0,Stefan Vigerske,0.0,100.0,6.666667,41.0,0.0,0.0,0.0,28.0,48.0,10.0,,indefinite,28.0,0.0,0.0,0.0,12.0,13.0,0.0,13.0,40.0,100.0,0.0,quadratic,QMQ,,29.0,0.0892857142857,0.0948275862069,0.16,0.0416666666667
339,QPLIB_3815,96.0,0.0,192.0,0.0,0.0,linear,192.0,0.0,0.0,1.0,64.0,min,192.0,192.0,0.0,384.0,96.0,64.0,576.0,Solution found by SCIP,3.0,Stefan Vigerske,0.0,1152.0,64.0,64.0,0.0,192.0,0.0,0.0,192.0,192.0,0.0,indefinite,0.0,0.0,0.0,0.0,192.0,64.0,0.0,64.0,0.0,0.0,0.0,quadratic,QBL,-65.0,1.0,0.0307692307692,1.0,0.03125,0.5
340,QPLIB_3816,0.0,0.0,74.0,0.0,0.0,indefinite,1178.0,0.0,117.0,24.0,8.0,max,70.0,244.0,0.0,1318.0,0.0,3.0,0.0,Solution found by SCIP,12.0,Stefan Vigerske,0.0,200.0,6.166667,387.0,0.0,0.0,0.0,24.0,187.0,0.0,1.3697376570000002e-14,linear,24.0,0.0,0.0,0.0,140.0,363.0,0.0,364.0,74.0,244.0,0.0,linear,LMQ,7.3936,24.0,0.0181652792326,0.137387387387,0.0,0.0
341,QPLIB_3822,420.0,0.0,861.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,861.0,max,861.0,861.0,0.0,861.0,420.0,861.0,1680.0,Solution found by CPLEX,1.0,Stefan Vigerske,0.0,3360.0,861.0,0.0,0.0,861.0,0.0,0.0,861.0,861.0,0.0,indefinite,0.0,0.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,850.0,1.0,1.0,1.0,0.00453244950568,0.487804878049
342,QPLIB_3825,0.0,0.0,1020.0,0.0,0.0,indefinite,4020.0,0.0,1020.0,60.0,17.0,min,60.0,1020.0,0.0,4080.0,0.0,17.0,0.0,Solution found by ALPHAECP,60.0,Stefan Vigerske,0.0,1920.0,17.0,377.0,0.0,0.0,0.0,60.0,1080.0,0.0,5.258195181e-11,linear,60.0,0.0,0.0,0.0,60.0,317.0,1020.0,318.0,0.0,1020.0,0.0,linear,LMQ,112.071483,60.0,0.00999412110523,0.0166666666667,0.0,0.0
343,QPLIB_3832,272.0,0.0,561.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,561.0,max,561.0,561.0,0.0,561.0,272.0,561.0,1088.0,Solution found by CPLEX,1.0,Stefan Vigerske,0.0,2176.0,561.0,0.0,0.0,561.0,0.0,0.0,561.0,561.0,0.0,indefinite,0.0,0.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,554.0,1.0,1.0,1.0,0.00691406039,0.484848484848
344,QPLIB_3834,30.0,0.0,50.0,0.0,0.0,linear,50.0,0.0,0.0,1.0,50.0,min,50.0,50.0,0.0,100.0,20.0,50.0,1225.0,Solution found by BARON,1.0,Stefan Vigerske,0.0,2450.0,50.0,1.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0,indefinite,0.0,0.0,0.0,0.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,quadratic,QBL,3760.715066,1.0,1.0,1.0,0.98,0.6
345,QPLIB_3838,380.0,0.0,780.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,780.0,max,780.0,780.0,0.0,780.0,380.0,780.0,1520.0,Solution found by CPLEX,1.0,Stefan Vigerske,0.0,3040.0,780.0,0.0,0.0,780.0,0.0,0.0,780.0,780.0,0.0,indefinite,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,746.0,1.0,1.0,1.0,0.00499671268902,0.487179487179
346,QPLIB_3840,0.0,0.0,3334.0,0.0,0.0,indefinite,27969.0,0.0,3334.0,1374.0,2192.0,min,2401.0,17539.0,0.0,27970.0,0.0,50.0,0.0,Solution found by SCIP,16.0,Stefan Vigerske,0.0,9996.0,208.375,3873.0,0.0,0.0,0.0,1374.0,5735.0,0.0,8.881784196999999e-16,linear,1374.0,0.0,0.0,0.0,1.0,2499.0,3292.0,2500.0,0.0,17539.0,0.0,linear,LMQ,-1.138586607,1374.0,0.00125892375297,0.00382871024048,0.0,0.0
347,QPLIB_3841,132.0,0.0,300.0,0.0,0.0,linear,13800.0,0.0,0.0,1.0,300.0,min,300.0,300.0,0.0,14100.0,168.0,300.0,4600.0,Solution found by ANTIGONE,1.0,Stefan Vigerske,0.0,9200.0,300.0,4600.0,0.0,300.0,0.0,0.0,300.0,300.0,0.0,indefinite,0.0,0.0,0.0,0.0,300.0,4600.0,0.0,4600.0,0.0,0.0,0.0,quadratic,QBL,-1817.0,1.0,0.0102151706151,1.0,0.102222222222,0.44
348,QPLIB_3850,600.0,0.0,1225.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,1225.0,max,1225.0,1225.0,0.0,1225.0,600.0,1225.0,2400.0,Solution found by ANTIGONE,1.0,Stefan Vigerske,0.0,4800.0,1225.0,0.0,0.0,1225.0,0.0,0.0,1225.0,1225.0,0.0,indefinite,0.0,0.0,0.0,0.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,1192.0,1.0,1.0,1.0,0.00319866722199,0.489795918367
349,QPLIB_3852,110.0,0.0,231.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,231.0,max,231.0,231.0,0.0,231.0,110.0,231.0,440.0,Solution found by BARON,1.0,Stefan Vigerske,0.0,880.0,231.0,0.0,0.0,231.0,0.0,0.0,231.0,231.0,0.0,indefinite,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,234.0,1.0,1.0,1.0,0.0164914450629,0.47619047619
350,QPLIB_3854,0.0,0.0,640.0,0.0,0.0,indefinite,2520.0,0.0,640.0,40.0,16.0,min,40.0,640.0,0.0,2560.0,0.0,16.0,0.0,Solution found by ALPHAECP,40.0,Stefan Vigerske,0.0,1200.0,16.0,306.0,0.0,0.0,0.0,40.0,680.0,0.0,5.09317033e-11,linear,40.0,0.0,0.0,0.0,40.0,266.0,640.0,267.0,0.0,640.0,0.0,linear,LMQ,94.6112071,40.0,0.0122628856103,0.025,0.0,0.0
351,QPLIB_3855,0.0,0.0,512.0,0.0,0.0,indefinite,9236.0,0.0,2118.0,1284.0,30.0,min,400.0,2568.0,0.0,9239.0,0.0,11.0,0.0,Solution found by ANTIGONE,28.0,Stefan Vigerske,0.0,2568.0,18.285714,2075.0,0.0,0.0,0.0,1284.0,2518.0,0.0,3.637978807e-12,linear,1284.0,0.0,0.0,0.0,3.0,791.0,428.0,792.0,0.0,2568.0,0.0,linear,LMQ,598.9191764,1284.0,0.00176742865626,0.00390625,0.0,0.0
352,QPLIB_3856,0.0,0.0,351.0,0.0,0.0,indefinite,2507.0,0.0,183.0,267.0,161.0,min,168.0,1988.0,0.0,2508.0,0.0,15.0,0.0,Solution found by BARON,9.0,Stefan Vigerske,0.0,840.0,39.0,317.0,0.0,168.0,0.0,267.0,351.0,0.0,6.661338147999999e-16,linear,267.0,0.0,0.0,0.0,1.0,50.0,174.0,51.0,0.0,1988.0,0.0,linear,LMQ,-1.030991192,267.0,0.0224694941676,0.021212800239,0.0,0.0
353,QPLIB_3857,0.0,0.0,401.0,0.0,0.0,indefinite,81806.0,401.0,602.0,2.0,1.0,min,201.0,401.0,0.0,81807.0,0.0,1.0,0.0,Solution found by SCIP,401.0,Stefan Vigerske,0.0,401.0,1.0,606.0,0.0,0.0,1.0,2.0,803.0,0.0,6.938893904e-18,linear,1.0,0.0,2.0,0.0,1.0,604.0,1.0,605.0,0.0,401.0,0.0,linear,LMQ,-0.1291145306,2.0,0.167836428878,0.5,0.0,0.0
354,QPLIB_3859,0.0,0.0,392.0,0.0,0.0,indefinite,8088.0,0.0,968.0,560.0,49.0,min,600.0,3792.0,0.0,8089.0,0.0,49.0,0.0,Solution found by LINDO,8.0,Stefan Vigerske,0.0,768.0,49.0,1785.0,0.0,0.0,0.0,560.0,1568.0,0.0,3.181677144e-12,linear,560.0,0.0,0.0,0.0,1.0,1225.0,392.0,1226.0,0.0,3792.0,0.0,linear,LMQ,-1.126956249,560.0,0.0028884664168,0.0172740524781,0.0,0.0
355,QPLIB_3860,195.0,0.0,435.0,0.0,0.0,linear,24360.0,0.0,0.0,1.0,435.0,min,435.0,435.0,0.0,24795.0,240.0,435.0,8204.0,Solution found by LOCALSOLVER,1.0,Stefan Vigerske,0.0,16408.0,435.0,8120.0,0.0,435.0,0.0,0.0,435.0,435.0,0.0,indefinite,0.0,0.0,0.0,0.0,435.0,8120.0,0.0,8120.0,0.0,0.0,0.0,quadratic,QBL,-19685.0,1.0,0.00701884004433,1.0,0.0867115867354,0.448275862069
357,QPLIB_3863,0.0,0.0,1053.0,0.0,0.0,indefinite,8835.0,0.0,1053.0,628.0,566.0,min,625.0,5990.0,0.0,8836.0,0.0,26.0,0.0,Solution found by ALPHAECP,13.0,Stefan Vigerske,0.0,2800.0,81.0,1303.0,0.0,0.0,0.0,628.0,1678.0,0.0,8.193445922000001e-14,linear,628.0,0.0,0.0,0.0,1.0,675.0,1033.0,676.0,0.0,5990.0,0.0,linear,LMQ,-1.115657192,628.0,0.00403818451706,0.0090581353851,0.0,0.0
358,QPLIB_3865,252.0,0.0,525.0,0.0,0.0,linear,1050.0,0.0,0.0,1.0,525.0,min,525.0,525.0,0.0,1575.0,273.0,525.0,124950.0,Solution found by LOCALSOLVER,1.0,Stefan Vigerske,0.0,249900.0,525.0,50.0,0.0,525.0,0.0,0.0,525.0,525.0,0.0,indefinite,0.0,0.0,0.0,0.0,525.0,50.0,0.0,50.0,0.0,0.0,0.0,quadratic,QBL,6301723.0,1.0,0.0588235294118,1.0,0.906666666667,0.48
359,QPLIB_3870,78.0,0.0,181.0,0.0,0.0,linear,4368.0,0.0,66.0,1.0,181.0,min,116.0,181.0,0.0,4549.0,78.0,181.0,3825.0,Solution found by SCIP,1.0,Stefan Vigerske,0.0,7650.0,181.0,1456.0,0.0,115.0,0.0,0.0,182.0,181.0,0.0,indefinite,0.0,0.0,0.0,0.0,181.0,1456.0,0.0,1456.0,66.0,0.0,0.0,quadratic,QML,-1148.0,1.0,0.0171547738466,1.0,0.233509355636,0.428571428571
361,QPLIB_3872,0.0,0.0,1008.0,0.0,0.0,indefinite,15664.0,0.0,1413.0,567.0,22.0,max,95.0,2118.0,0.0,15836.0,0.0,2.0,0.0,Solution found by SCIP,102.0,Stefan Vigerske,0.0,2118.0,9.882353,2441.0,0.0,0.0,0.0,567.0,1508.0,0.0,2.273736754e-13,linear,567.0,0.0,0.0,0.0,172.0,1874.0,648.0,1875.0,360.0,2118.0,0.0,linear,LMQ,85.44891308,567.0,0.00430029740375,0.00370580330898,0.0,0.0
362,QPLIB_3877,306.0,0.0,630.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,630.0,max,630.0,630.0,0.0,630.0,306.0,630.0,1224.0,Solution found by CPLEX,1.0,Stefan Vigerske,0.0,2448.0,630.0,0.0,0.0,630.0,0.0,0.0,630.0,630.0,0.0,indefinite,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,602.0,1.0,1.0,1.0,0.00616780045351,0.485714285714
363,QPLIB_3879,0.0,0.0,2090.0,0.0,0.0,indefinite,100316.0,0.0,12906.0,3026.0,209.0,min,10920.0,23252.0,0.0,100317.0,0.0,209.0,0.0,Solution found by BARON,10.0,Stefan Vigerske,0.0,4160.0,209.0,24971.0,0.0,0.0,0.0,3026.0,23826.0,0.0,7.105427358e-14,linear,3026.0,0.0,0.0,0.0,1.0,21945.0,2090.0,21946.0,0.0,23252.0,0.0,linear,LMQ,-1.162171094,3026.0,0.000168604853553,0.00367658917768,0.0,0.0
364,QPLIB_3883,91.0,0.0,182.0,0.0,0.0,linear,4368.0,0.0,0.0,1.0,182.0,min,182.0,182.0,0.0,4550.0,91.0,182.0,2947.0,Solution found by SCIP,1.0,Stefan Vigerske,0.0,5894.0,182.0,1456.0,0.0,182.0,0.0,0.0,182.0,182.0,0.0,indefinite,0.0,0.0,0.0,0.0,182.0,1456.0,0.0,1456.0,0.0,0.0,0.0,quadratic,QBL,-788.0,1.0,0.0171585449554,1.0,0.177937447168,0.5
366,QPLIB_3923,212.0,0.0,316.0,0.0,0.0,linear,474.0,0.0,0.0,1.0,264.0,min,395.0,316.0,0.0,790.0,104.0,52.0,3984.0,Solution found by ANTIGONE,2.0,Andrea Lodi,0.0,7968.0,158.0,80.0,0.0,316.0,0.0,0.0,395.0,316.0,0.0,indefinite,0.0,0.0,0.0,0.0,316.0,80.0,0.0,80.0,0.0,0.0,0.0,quadratic,QBL,64.1,1.0,0.0246913580247,1.0,0.0797949046627,0.536708860759
367,QPLIB_3931,159.0,0.0,237.0,0.0,0.0,linear,395.0,0.0,0.0,1.0,198.0,min,316.0,237.0,0.0,632.0,78.0,39.0,2241.0,Solution found by GUROBI,2.0,Andrea Lodi,0.0,4482.0,118.5,80.0,0.0,237.0,0.0,0.0,316.0,237.0,0.0,indefinite,0.0,0.0,0.0,0.0,237.0,80.0,0.0,80.0,0.0,0.0,0.0,quadratic,QBL,79.93,1.0,0.0246913580247,1.0,0.0797949046627,0.503164556962
369,QPLIB_4095,0.0,0.0,1200.0,0.0,0.0,indefinite,6400.0,1200.0,1600.0,401.0,400.0,min,400.0,1600.0,0.0,7200.0,400.0,1.0,80200.0,Solution found by CPLEX,801.0,Antonio Frangioni,0.0,160800.0,1.498127,2003.0,0.0,0.0,0.0,400.0,2000.0,400.0,3.552713679e-15,convex,400.0,0.0,400.0,0.0,800.0,1603.0,400.0,1603.0,0.0,1200.0,400.0,quadratic,CMQ,99.48264489,401.0,0.00179640718563,0.00332502078138,1.0,0.0
371,QPLIB_4455,0.0,0.0,9000.0,0.0,0.0,indefinite,36000.0,9000.0,12000.0,3000.0,1.0,min,3000.0,9000.0,0.0,42000.0,0.0,1.0,0.0,Solution found by SCIP,9000.0,Antonio Frangioni,0.0,9000.0,1.0,12001.0,0.0,0.0,0.0,3000.0,15000.0,0.0,3.552713679e-15,linear,3000.0,0.0,3000.0,0.0,6000.0,9001.0,3000.0,9002.0,0.0,9000.0,0.0,linear,LMQ,1039.0,3000.0,0.000233294450925,0.000333333333333,0.0,0.0
372,QPLIB_4722,0.0,0.0,6000.0,0.0,0.0,indefinite,24000.0,6000.0,8000.0,2000.0,1.0,min,2000.0,6000.0,0.0,28000.0,0.0,1.0,0.0,Solution found by SCIP,6000.0,Antonio Frangioni,0.0,6000.0,1.0,8001.0,0.0,0.0,0.0,2000.0,10000.0,0.0,2.565302059e-13,linear,2000.0,0.0,2000.0,0.0,4000.0,6001.0,2000.0,6002.0,0.0,6000.0,0.0,linear,LMQ,2639.0,2000.0,0.00034991252187,0.0005,0.0,0.0
373,QPLIB_4805,0.0,0.0,6000.0,0.0,0.0,indefinite,26000.0,6000.0,8000.0,2000.0,1.0,min,2000.0,6000.0,0.0,32000.0,0.0,1.0,0.0,Solution found by CPLEX,6000.0,Antonio Frangioni,0.0,6000.0,1.0,8074.0,0.0,0.0,0.0,2000.0,10000.0,0.0,5.820766091e-11,linear,2000.0,0.0,2000.0,0.0,6000.0,6074.0,0.0,6075.0,2000.0,6000.0,0.0,linear,LMQ,10729661.15,2000.0,0.000396284829721,0.0005,0.0,0.0
374,QPLIB_5023,0.0,0.0,9000.0,0.0,0.0,indefinite,39000.0,9000.0,12000.0,3000.0,1.0,min,3000.0,9000.0,0.0,48000.0,0.0,1.0,0.0,Solution found by CPLEX,9000.0,Antonio Frangioni,0.0,9000.0,1.0,12155.0,0.0,0.0,0.0,3000.0,15000.0,0.0,4.656612873e-10,linear,3000.0,0.0,3000.0,0.0,9000.0,9155.0,0.0,9156.0,3000.0,9000.0,0.0,linear,LMQ,495034.3674,3000.0,0.000263244488319,0.000333333333333,0.0,0.0
375,QPLIB_5442,0.0,0.0,5999.0,0.0,0.0,indefinite,25995.0,5999.0,7999.0,2000.0,1.0,min,2000.0,5999.0,0.0,31994.0,0.0,1.0,0.0,Solution found by ANTIGONE,5999.0,Antonio Frangioni,0.0,5999.0,1.0,8088.0,0.0,0.0,0.0,2000.0,9999.0,0.0,1.421085472e-14,linear,2000.0,0.0,2000.0,0.0,5999.0,6088.0,0.0,6089.0,1999.0,5999.0,0.0,linear,LMQ,3772309156.0,2000.0,0.000395564343182,0.0005,0.0,0.0
378,QPLIB_5554,0.0,0.0,14239.0,0.0,0.0,indefinite,201450.0,14239.0,30878.0,4800.0,1.0,min,4492.0,14239.0,0.0,220020.0,0.0,1.0,0.0,Solution found by ALPHAECP,14239.0,Antonio Frangioni,0.0,14239.0,1.0,69569.0,0.0,0.0,0.0,4800.0,35370.0,0.0,1.164153218e-10,linear,4800.0,0.0,4800.0,0.0,18570.0,64769.0,4320.0,64770.0,319.0,14239.0,0.0,linear,LMQ,32746998.03,4800.0,8.94139121659e-05,0.000208333333333,0.0,0.0
379,QPLIB_5573,0.0,0.0,14246.0,0.0,0.0,indefinite,220921.0,14246.0,23692.0,4800.0,1.0,min,4450.0,14246.0,0.0,239463.0,0.0,1.0,0.0,Solution found by GUROBI,14246.0,Antonio Frangioni,0.0,14246.0,1.0,77776.0,0.0,0.0,0.0,4800.0,28142.0,0.0,5.820766091e-11,linear,4800.0,0.0,4800.0,0.0,18542.0,72976.0,4305.0,72977.0,341.0,14246.0,0.0,linear,LMQ,33695951.51,4800.0,0.0001094037662,0.000208333333333,0.0,0.0
381,QPLIB_5721,153.0,0.0,300.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,300.0,max,300.0,300.0,0.0,300.0,147.0,300.0,34576.0,Solution found by GUROBI,1.0,BicMac,0.0,69152.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,300.0,0.0,indefinite,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,8579363.0,1.0,1.0,1.0,0.768355555556,0.49
382,QPLIB_5725,171.0,0.0,343.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,343.0,max,343.0,343.0,0.0,343.0,172.0,343.0,1029.0,Solution found by CPLEX,1.0,BicMac,0.0,2058.0,343.0,0.0,0.0,343.0,0.0,0.0,343.0,343.0,0.0,indefinite,0.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,33611981.0,1.0,1.0,1.0,0.0174927113703,0.501457725948
383,QPLIB_5755,200.0,0.0,400.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,400.0,max,400.0,400.0,0.0,400.0,200.0,400.0,800.0,Solution found by BARON,1.0,BicMac,0.0,1600.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,400.0,0.0,indefinite,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,24838942.0,1.0,1.0,1.0,0.01,0.5
384,QPLIB_5875,100.0,0.0,200.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,200.0,max,200.0,200.0,0.0,200.0,100.0,200.0,15771.0,Solution found by BARON,1.0,BicMac,0.0,31542.0,200.0,0.0,0.0,200.0,0.0,0.0,200.0,200.0,0.0,indefinite,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,43757.0,1.0,1.0,1.0,0.78855,0.5
385,QPLIB_5881,61.0,0.0,120.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,120.0,max,120.0,120.0,0.0,120.0,59.0,120.0,2123.0,Solution found by ANTIGONE,1.0,BicMac,0.0,4246.0,120.0,0.0,0.0,120.0,0.0,0.0,120.0,120.0,0.0,indefinite,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,13067.0,1.0,1.0,1.0,0.294861111111,0.491666666667
386,QPLIB_5882,76.0,0.0,150.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,150.0,max,150.0,150.0,0.0,150.0,74.0,150.0,8791.0,Solution found by GUROBI,1.0,BicMac,0.0,17582.0,150.0,0.0,0.0,150.0,0.0,0.0,150.0,150.0,0.0,indefinite,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,25388.0,1.0,1.0,1.0,0.781422222222,0.493333333333
387,QPLIB_5909,125.0,0.0,250.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,250.0,max,250.0,250.0,0.0,250.0,125.0,250.0,3015.0,Solution found by ANTIGONE,1.0,BicMac,0.0,6030.0,250.0,0.0,0.0,250.0,0.0,0.0,250.0,250.0,0.0,indefinite,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,35726.0,1.0,1.0,1.0,0.09648,0.5
388,QPLIB_5922,251.0,0.0,500.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,500.0,max,500.0,500.0,0.0,500.0,249.0,500.0,12278.0,Solution found by GUROBI,1.0,BicMac,0.0,24556.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,500.0,0.0,indefinite,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,128339.0,1.0,1.0,1.0,0.098224,0.498
390,QPLIB_5925,0.0,0.0,1400.0,0.0,0.0,indefinite,9356.0,1200.0,1300.0,100.0,2.0,min,100.0,1400.0,0.0,9456.0,0.0,1.0,0.0,Solution found by CPLEX,1300.0,Jakob Schelbert,0.0,1400.0,1.076923,371.0,0.0,100.0,0.0,100.0,1400.0,0.0,4.937035287e-11,linear,100.0,0.0,0.0,0.0,100.0,271.0,100.0,272.0,0.0,1400.0,0.0,linear,LMQ,124.2854624,100.0,0.0181566820276,0.01,0.0,0.0
391,QPLIB_5926,0.0,0.0,33600.0,0.0,0.0,indefinite,256608.0,28800.0,31200.0,2400.0,2.0,min,2400.0,33600.0,0.0,259008.0,0.0,1.0,0.0,Solution found by LINDO,31200.0,Jakob Schelbert,0.0,33600.0,1.076923,14323.0,0.0,2400.0,0.0,2400.0,33600.0,0.0,5.671937364e-10,linear,2400.0,0.0,0.0,0.0,2400.0,11923.0,2400.0,11924.0,0.0,33600.0,0.0,linear,LMQ,176.6593991,2400.0,0.000538157737264,0.000416666666667,0.0,0.0
392,QPLIB_5927,0.0,0.0,33600.0,0.0,0.0,indefinite,257556.0,28800.0,31200.0,2400.0,2.0,min,2400.0,33600.0,0.0,259956.0,0.0,1.0,0.0,Solution found by LINDO,31200.0,Jakob Schelbert,0.0,33600.0,1.076923,14363.0,0.0,2400.0,0.0,2400.0,33600.0,0.0,3.617638411e-10,linear,2400.0,0.0,0.0,0.0,2400.0,11963.0,2400.0,11964.0,0.0,33600.0,0.0,linear,LMQ,169.5734994,2400.0,0.000538623344074,0.000416666666667,0.0,0.0
393,QPLIB_5935,51.0,0.0,100.0,0.0,0.0,linear,2474.0,0.0,0.0,1.0,100.0,max,100.0,100.0,0.0,2574.0,49.0,100.0,4950.0,Solution found by SCIP,1.0,Fabio Furini,0.0,9900.0,100.0,1237.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,indefinite,0.0,0.0,0.0,0.0,100.0,1237.0,0.0,1237.0,0.0,0.0,0.0,quadratic,QBL,4758.0,1.0,0.0207915993538,1.0,0.99,0.49
394,QPLIB_5944,51.0,0.0,100.0,0.0,0.0,linear,4950.0,0.0,0.0,1.0,100.0,max,100.0,100.0,0.0,5050.0,49.0,100.0,4950.0,Solution found by SCIP,1.0,Fabio Furini,0.0,9900.0,100.0,2475.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,indefinite,0.0,0.0,0.0,0.0,100.0,2475.0,0.0,2475.0,0.0,0.0,0.0,quadratic,QBL,1829.0,1.0,0.0203957996769,1.0,0.99,0.49
395,QPLIB_5962,76.0,0.0,150.0,0.0,0.0,linear,5586.0,0.0,0.0,1.0,150.0,max,150.0,150.0,0.0,5736.0,74.0,150.0,11175.0,Solution found by GUROBI,1.0,Fabio Furini,0.0,22350.0,150.0,2793.0,0.0,150.0,0.0,0.0,150.0,150.0,0.0,indefinite,0.0,0.0,0.0,0.0,150.0,2793.0,0.0,2793.0,0.0,0.0,0.0,quadratic,QBL,6962.0,1.0,0.0136864710093,1.0,0.993333333333,0.493333333333
396,QPLIB_5971,76.0,0.0,150.0,0.0,0.0,linear,11174.0,0.0,0.0,1.0,150.0,max,150.0,150.0,0.0,11324.0,74.0,150.0,11175.0,Solution found by SCIP,1.0,Fabio Furini,0.0,22350.0,150.0,5587.0,0.0,150.0,0.0,0.0,150.0,150.0,0.0,indefinite,0.0,0.0,0.0,0.0,150.0,5587.0,0.0,5587.0,0.0,0.0,0.0,quadratic,QBL,2377.0,1.0,0.0135099021713,1.0,0.993333333333,0.493333333333
